Area,Item,Year,hg_ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,rain_pest_interaction,temp_rain_interaction,Crop_Type_Code,Country_Code
Pakistan,"Rice, paddy",1997,28048,494.0,16936.0,26.29,8366384.0,12987.26,4,73
Pakistan,"Rice, paddy",1997,28048,494.0,16936.0,23.76,8366384.0,11737.44,4,73
Pakistan,"Rice, paddy",1997,28048,494.0,16936.0,25.16,8366384.0,12429.04,4,73
Pakistan,"Rice, paddy",1997,28048,494.0,16936.0,18.62,8366384.0,9198.28,4,73
Pakistan,"Rice, paddy",1997,28048,494.0,16936.0,22.14,8366384.0,10937.16,4,73
Pakistan,"Rice, paddy",1998,28930,494.0,18406.0,24.91,9092564.0,12305.54,4,73
Pakistan,"Rice, paddy",1998,28930,494.0,18406.0,23.11,9092564.0,11416.34,4,73
Pakistan,"Rice, paddy",1998,28930,494.0,18406.0,27.89,9092564.0,13777.66,4,73
Pakistan,"Rice, paddy",1998,28930,494.0,18406.0,23.11,9092564.0,11416.34,4,73
Pakistan,"Rice, paddy",1998,28930,494.0,18406.0,27.36,9092564.0,13515.84,4,73
Pakistan,"Rice, paddy",1998,28930,494.0,18406.0,24.91,9092564.0,12305.54,4,73
Pakistan,"Rice, paddy",1998,28930,494.0,18406.0,26.41,9092564.0,13046.54,4,73
Pakistan,"Rice, paddy",1998,28930,494.0,18406.0,19.15,9092564.0,9460.099999999999,4,73
Pakistan,"Rice, paddy",1998,28930,494.0,18406.0,23.11,9092564.0,11416.34,4,73
Pakistan,"Rice, paddy",1999,30744,494.0,20450.0,25.5,10102300.0,12597.0,4,73
Pakistan,"Rice, paddy",1999,30744,494.0,20450.0,23.8,10102300.0,11757.2,4,73
Pakistan,"Rice, paddy",1999,30744,494.0,20450.0,27.54,10102300.0,13604.76,4,73
Pakistan,"Rice, paddy",1999,30744,494.0,20450.0,23.8,10102300.0,11757.2,4,73
Pakistan,"Rice, paddy",1999,30744,494.0,20450.0,27.14,10102300.0,13407.16,4,73
Pakistan,"Rice, paddy",1999,30744,494.0,20450.0,25.5,10102300.0,12597.0,4,73
Pakistan,"Rice, paddy",1999,30744,494.0,20450.0,26.8,10102300.0,13239.2,4,73
Pakistan,"Rice, paddy",1999,30744,494.0,20450.0,19.84,10102300.0,9800.96,4,73
Pakistan,"Rice, paddy",1999,30744,494.0,20450.0,23.8,10102300.0,11757.2,4,73
Pakistan,"Rice, paddy",2000,30312,494.0,27885.0,25.32,13775190.0,12508.08,4,73
Pakistan,"Rice, paddy",2000,30312,494.0,27885.0,23.6,13775190.0,11658.400000000001,4,73
Pakistan,"Rice, paddy",2000,30312,494.0,27885.0,27.73,13775190.0,13698.62,4,73
Pakistan,"Rice, paddy",2000,30312,494.0,27885.0,23.6,13775190.0,11658.400000000001,4,73
Pakistan,"Rice, paddy",2000,30312,494.0,27885.0,27.12,13775190.0,13397.28,4,73
Pakistan,"Rice, paddy",2000,30312,494.0,27885.0,25.32,13775190.0,12508.08,4,73
Pakistan,"Rice, paddy",2000,30312,494.0,27885.0,26.71,13775190.0,13194.74,4,73
Pakistan,"Rice, paddy",2000,30312,494.0,27885.0,19.68,13775190.0,9721.92,4,73
Pakistan,"Rice, paddy",2000,30312,494.0,27885.0,23.6,13775190.0,11658.400000000001,4,73
Pakistan,"Rice, paddy",2001,27542,494.0,11871.0,25.18,5864274.0,12438.92,4,73
Pakistan,"Rice, paddy",2001,27542,494.0,11871.0,23.62,5864274.0,11668.28,4,73
Pakistan,"Rice, paddy",2001,27542,494.0,11871.0,27.7,5864274.0,13683.8,4,73
Pakistan,"Rice, paddy",2001,27542,494.0,11871.0,23.62,5864274.0,11668.28,4,73
Pakistan,"Rice, paddy",2001,27542,494.0,11871.0,27.28,5864274.0,13476.32,4,73
Pakistan,"Rice, paddy",2001,27542,494.0,11871.0,25.18,5864274.0,12438.92,4,73
Pakistan,"Rice, paddy",2001,27542,494.0,11871.0,26.5,5864274.0,13091.0,4,73
Pakistan,"Rice, paddy",2001,27542,494.0,11871.0,19.79,5864274.0,9776.26,4,73
Pakistan,"Rice, paddy",2001,27542,494.0,11871.0,23.62,5864274.0,11668.28,4,73
Pakistan,"Rice, paddy",2002,30192,494.0,10881.83,25.61,5375624.02,12651.34,4,73
Pakistan,"Rice, paddy",2002,30192,494.0,10881.83,23.83,5375624.02,11772.019999999999,4,73
Pakistan,"Rice, paddy",2002,30192,494.0,10881.83,27.88,5375624.02,13772.72,4,73
Pakistan,"Rice, paddy",2002,30192,494.0,10881.83,23.83,5375624.02,11772.019999999999,4,73
Pakistan,"Rice, paddy",2002,30192,494.0,10881.83,27.2,5375624.02,13436.8,4,73
Pakistan,"Rice, paddy",2002,30192,494.0,10881.83,25.61,5375624.02,12651.34,4,73
Pakistan,"Rice, paddy",2002,30192,494.0,10881.83,27.0,5375624.02,13338.0,4,73
Pakistan,"Rice, paddy",2002,30192,494.0,10881.83,19.7,5375624.02,9731.8,4,73
Pakistan,"Rice, paddy",2002,30192,494.0,10881.83,23.83,5375624.02,11772.019999999999,4,73
Pakistan,"Rice, paddy",2004,29914,494.0,8903.48,25.55,4398319.12,12621.7,4,73
Pakistan,"Rice, paddy",2004,29914,494.0,8903.48,23.78,4398319.12,11747.32,4,73
Pakistan,"Rice, paddy",2004,29914,494.0,8903.48,27.94,4398319.12,13802.36,4,73
Pakistan,"Rice, paddy",2004,29914,494.0,8903.48,23.78,4398319.12,11747.32,4,73
Pakistan,"Rice, paddy",2004,29914,494.0,8903.48,27.5,4398319.12,13585.0,4,73
Pakistan,"Rice, paddy",2004,29914,494.0,8903.48,25.55,4398319.12,12621.7,4,73
Pakistan,"Rice, paddy",2004,29914,494.0,8903.48,26.96,4398319.12,13318.24,4,73
Pakistan,"Rice, paddy",2004,29914,494.0,8903.48,19.93,4398319.12,9845.42,4,73
Pakistan,"Rice, paddy",2004,29914,494.0,8903.48,23.78,4398319.12,11747.32,4,73
Pakistan,"Rice, paddy",2005,31742,494.0,7914.31,24.66,3909669.14,12182.04,4,73
Pakistan,"Rice, paddy",2005,31742,494.0,7914.31,22.8,3909669.14,11263.2,4,73
Pakistan,"Rice, paddy",2005,31742,494.0,7914.31,27.21,3909669.14,13441.74,4,73
Pakistan,"Rice, paddy",2005,31742,494.0,7914.31,22.8,3909669.14,11263.2,4,73
Pakistan,"Rice, paddy",2005,31742,494.0,7914.31,26.8,3909669.14,13239.2,4,73
Pakistan,"Rice, paddy",2005,31742,494.0,7914.31,24.66,3909669.14,12182.04,4,73
Pakistan,"Rice, paddy",2005,31742,494.0,7914.31,26.04,3909669.14,12863.76,4,73
Pakistan,"Rice, paddy",2005,31742,494.0,7914.31,18.75,3909669.14,9262.5,4,73
Pakistan,"Rice, paddy",2005,31742,494.0,7914.31,22.8,3909669.14,11263.2,4,73
Pakistan,"Rice, paddy",2006,31604,494.0,6925.13,25.17,3421014.22,12433.980000000001,4,73
Pakistan,"Rice, paddy",2006,31604,494.0,6925.13,23.28,3421014.22,11500.32,4,73
Pakistan,"Rice, paddy",2006,31604,494.0,6925.13,27.29,3421014.22,13481.26,4,73
Pakistan,"Rice, paddy",2006,31604,494.0,6925.13,23.28,3421014.22,11500.32,4,73
Pakistan,"Rice, paddy",2006,31604,494.0,6925.13,26.73,3421014.22,13204.62,4,73
Pakistan,"Rice, paddy",2006,31604,494.0,6925.13,25.17,3421014.22,12433.980000000001,4,73
Pakistan,"Rice, paddy",2006,31604,494.0,6925.13,26.46,3421014.22,13071.24,4,73
Pakistan,"Rice, paddy",2006,31604,494.0,6925.13,19.53,3421014.22,9647.82,4,73
Pakistan,"Rice, paddy",2006,31604,494.0,6925.13,23.28,3421014.22,11500.32,4,73
Pakistan,"Rice, paddy",2007,33176,494.0,5935.96,25.16,2932364.24,12429.04,4,73
Pakistan,"Rice, paddy",2007,33176,494.0,5935.96,23.33,2932364.24,11525.019999999999,4,73
Pakistan,"Rice, paddy",2007,33176,494.0,5935.96,27.69,2932364.24,13678.86,4,73
Pakistan,"Rice, paddy",2007,33176,494.0,5935.96,23.33,2932364.24,11525.019999999999,4,73
Pakistan,"Rice, paddy",2007,33176,494.0,5935.96,27.21,2932364.24,13441.74,4,73
Pakistan,"Rice, paddy",2007,33176,494.0,5935.96,25.16,2932364.24,12429.04,4,73
Pakistan,"Rice, paddy",2007,33176,494.0,5935.96,26.53,2932364.24,13105.82,4,73
Pakistan,"Rice, paddy",2007,33176,494.0,5935.96,19.5,2932364.24,9633.0,4,73
Pakistan,"Rice, paddy",2007,33176,494.0,5935.96,23.33,2932364.24,11525.019999999999,4,73
Pakistan,"Rice, paddy",2008,35199,494.0,4946.79,24.89,2443714.26,12295.66,4,73
Pakistan,"Rice, paddy",2008,35199,494.0,4946.79,23.21,2443714.26,11465.74,4,73
Pakistan,"Rice, paddy",2008,35199,494.0,4946.79,27.23,2443714.26,13451.62,4,73
Pakistan,"Rice, paddy",2008,35199,494.0,4946.79,23.21,2443714.26,11465.74,4,73
Pakistan,"Rice, paddy",2008,35199,494.0,4946.79,26.74,2443714.26,13209.56,4,73
Pakistan,"Rice, paddy",2008,35199,494.0,4946.79,24.89,2443714.26,12295.66,4,73
Pakistan,"Rice, paddy",2008,35199,494.0,4946.79,26.33,2443714.26,13007.019999999999,4,73
Pakistan,"Rice, paddy",2008,35199,494.0,4946.79,19.34,2443714.26,9553.96,4,73
Pakistan,"Rice, paddy",2008,35199,494.0,4946.79,23.21,2443714.26,11465.74,4,73
Pakistan,"Rice, paddy",2009,35809,494.0,3957.61,25.37,1955059.34,12532.78,4,73
Pakistan,"Rice, paddy",2009,35809,494.0,3957.61,23.62,1955059.34,11668.28,4,73
Pakistan,"Rice, paddy",2009,35809,494.0,3957.61,27.88,1955059.34,13772.72,4,73
Pakistan,"Rice, paddy",2009,35809,494.0,3957.61,23.62,1955059.34,11668.28,4,73
Pakistan,"Rice, paddy",2009,35809,494.0,3957.61,27.41,1955059.34,13540.54,4,73
Pakistan,"Rice, paddy",2009,35809,494.0,3957.61,25.37,1955059.34,12532.78,4,73
Pakistan,"Rice, paddy",2009,35809,494.0,3957.61,26.68,1955059.34,13179.92,4,73
Pakistan,"Rice, paddy",2009,35809,494.0,3957.61,19.3,1955059.34,9534.2,4,73
Pakistan,"Rice, paddy",2009,35809,494.0,3957.61,23.62,1955059.34,11668.28,4,73
Pakistan,"Rice, paddy",2010,30588,494.0,2968.44,25.48,1466409.36,12587.12,4,73
Pakistan,"Rice, paddy",2010,30588,494.0,2968.44,23.75,1466409.36,11732.5,4,73
Pakistan,"Rice, paddy",2010,30588,494.0,2968.44,28.0,1466409.36,13832.0,4,73
Pakistan,"Rice, paddy",2010,30588,494.0,2968.44,23.75,1466409.36,11732.5,4,73
Pakistan,"Rice, paddy",2010,30588,494.0,2968.44,27.45,1466409.36,13560.3,4,73
Pakistan,"Rice, paddy",2010,30588,494.0,2968.44,25.48,1466409.36,12587.12,4,73
Pakistan,"Rice, paddy",2010,30588,494.0,2968.44,26.79,1466409.36,13234.26,4,73
Pakistan,"Rice, paddy",2010,30588,494.0,2968.44,19.52,1466409.36,9642.88,4,73
Pakistan,"Rice, paddy",2010,30588,494.0,2968.44,23.75,1466409.36,11732.5,4,73
Pakistan,"Rice, paddy",2011,35939,494.0,1979.27,24.98,977759.38,12340.12,4,73
Pakistan,"Rice, paddy",2011,35939,494.0,1979.27,23.36,977759.38,11539.84,4,73
Pakistan,"Rice, paddy",2011,35939,494.0,1979.27,27.41,977759.38,13540.54,4,73
Pakistan,"Rice, paddy",2011,35939,494.0,1979.27,23.36,977759.38,11539.84,4,73
Pakistan,"Rice, paddy",2011,35939,494.0,1979.27,27.02,977759.38,13347.88,4,73
Pakistan,"Rice, paddy",2011,35939,494.0,1979.27,24.98,977759.38,12340.12,4,73
Pakistan,"Rice, paddy",2011,35939,494.0,1979.27,26.32,977759.38,13002.08,4,73
Pakistan,"Rice, paddy",2011,35939,494.0,1979.27,19.53,977759.38,9647.82,4,73
Pakistan,"Rice, paddy",2011,35939,494.0,1979.27,23.36,977759.38,11539.84,4,73
Pakistan,"Rice, paddy",2012,35966,494.0,990.09,24.87,489104.46,12285.78,4,73
Pakistan,"Rice, paddy",2012,35966,494.0,990.09,23.1,489104.46,11411.400000000001,4,73
Pakistan,"Rice, paddy",2012,35966,494.0,990.09,27.23,489104.46,13451.62,4,73
Pakistan,"Rice, paddy",2012,35966,494.0,990.09,23.1,489104.46,11411.400000000001,4,73
Pakistan,"Rice, paddy",2012,35966,494.0,990.09,26.75,489104.46,13214.5,4,73
Pakistan,"Rice, paddy",2012,35966,494.0,990.09,24.87,489104.46,12285.78,4,73
Pakistan,"Rice, paddy",2012,35966,494.0,990.09,26.11,489104.46,12898.34,4,73
Pakistan,"Rice, paddy",2012,35966,494.0,990.09,18.74,489104.46,9257.56,4,73
Pakistan,"Rice, paddy",2012,35966,494.0,990.09,23.1,489104.46,11411.400000000001,4,73
Pakistan,"Rice, paddy",2013,37528,494.0,0.92,25.95,454.48,12819.3,4,73
Pakistan,"Rice, paddy",2013,37528,494.0,0.92,24.27,454.48,11989.38,4,73
Pakistan,"Rice, paddy",2013,37528,494.0,0.92,27.9,454.48,13782.599999999999,4,73
Pakistan,"Rice, paddy",2013,37528,494.0,0.92,24.27,454.48,11989.38,4,73
Pakistan,"Rice, paddy",2013,37528,494.0,0.92,27.21,454.48,13441.74,4,73
Pakistan,"Rice, paddy",2013,37528,494.0,0.92,25.95,454.48,12819.3,4,73
Pakistan,"Rice, paddy",2013,37528,494.0,0.92,27.38,454.48,13525.72,4,73
Pakistan,"Rice, paddy",2013,37528,494.0,0.92,19.98,454.48,9870.12,4,73
Pakistan,"Rice, paddy",2013,37528,494.0,0.92,24.27,454.48,11989.38,4,73
Pakistan,Sorghum,1990,5736,494.0,5299.0,24.81,2617706.0,12256.14,5,73
Pakistan,Sorghum,1990,5736,494.0,5299.0,23.14,2617706.0,11431.16,5,73
Pakistan,Sorghum,1990,5736,494.0,5299.0,27.0,2617706.0,13338.0,5,73
Pakistan,Sorghum,1990,5736,494.0,5299.0,23.14,2617706.0,11431.16,5,73
Pakistan,Sorghum,1990,5736,494.0,5299.0,26.39,2617706.0,13036.66,5,73
Pakistan,Sorghum,1990,5736,494.0,5299.0,24.81,2617706.0,12256.14,5,73
Pakistan,Sorghum,1990,5736,494.0,5299.0,26.23,2617706.0,12957.62,5,73
Pakistan,Sorghum,1990,5736,494.0,5299.0,19.36,2617706.0,9563.84,5,73
Pakistan,Sorghum,1990,5736,494.0,5299.0,23.14,2617706.0,11431.16,5,73
Pakistan,Sorghum,1991,5866,494.0,5962.0,24.38,2945228.0,12043.72,5,73
Pakistan,Sorghum,1991,5866,494.0,5962.0,22.48,2945228.0,11105.12,5,73
Pakistan,Sorghum,1991,5866,494.0,5962.0,26.98,2945228.0,13328.12,5,73
Pakistan,Sorghum,1991,5866,494.0,5962.0,22.48,2945228.0,11105.12,5,73
Pakistan,Sorghum,1991,5866,494.0,5962.0,26.34,2945228.0,13011.96,5,73
Pakistan,Sorghum,1991,5866,494.0,5962.0,24.38,2945228.0,12043.72,5,73
Pakistan,Sorghum,1991,5866,494.0,5962.0,25.87,2945228.0,12779.78,5,73
Pakistan,Sorghum,1991,5866,494.0,5962.0,18.48,2945228.0,9129.12,5,73
Pakistan,Sorghum,1991,5866,494.0,5962.0,22.48,2945228.0,11105.12,5,73
Pakistan,Sorghum,1992,5910,494.0,5518.0,24.31,2725892.0,12009.14,5,73
Pakistan,Sorghum,1992,5910,494.0,5518.0,22.36,2725892.0,11045.84,5,73
Pakistan,Sorghum,1992,5910,494.0,5518.0,26.91,2725892.0,13293.54,5,73
Pakistan,Sorghum,1992,5910,494.0,5518.0,22.36,2725892.0,11045.84,5,73
Pakistan,Sorghum,1992,5910,494.0,5518.0,26.36,2725892.0,13021.84,5,73
Pakistan,Sorghum,1992,5910,494.0,5518.0,24.31,2725892.0,12009.14,5,73
Pakistan,Sorghum,1992,5910,494.0,5518.0,25.71,2725892.0,12700.74,5,73
Pakistan,Sorghum,1992,5910,494.0,5518.0,18.34,2725892.0,9059.96,5,73
Pakistan,Sorghum,1992,5910,494.0,5518.0,22.36,2725892.0,11045.84,5,73
Pakistan,Sorghum,1993,5821,494.0,4945.0,25.04,2442830.0,12369.76,5,73
Pakistan,Sorghum,1993,5821,494.0,4945.0,23.08,2442830.0,11401.519999999999,5,73
Pakistan,Sorghum,1993,5821,494.0,4945.0,27.72,2442830.0,13693.68,5,73
Pakistan,Sorghum,1993,5821,494.0,4945.0,23.08,2442830.0,11401.519999999999,5,73
Pakistan,Sorghum,1993,5821,494.0,4945.0,27.25,2442830.0,13461.5,5,73
Pakistan,Sorghum,1993,5821,494.0,4945.0,25.04,2442830.0,12369.76,5,73
Pakistan,Sorghum,1993,5821,494.0,4945.0,26.51,2442830.0,13095.94,5,73
Pakistan,Sorghum,1993,5821,494.0,4945.0,18.91,2442830.0,9341.54,5,73
Pakistan,Sorghum,1993,5821,494.0,4945.0,23.08,2442830.0,11401.519999999999,5,73
Pakistan,Sorghum,1994,6011,494.0,6183.0,24.78,3054402.0,12241.32,5,73
Pakistan,Sorghum,1994,6011,494.0,6183.0,22.93,3054402.0,11327.42,5,73
Pakistan,Sorghum,1994,6011,494.0,6183.0,26.87,3054402.0,13273.78,5,73
Pakistan,Sorghum,1994,6011,494.0,6183.0,22.93,3054402.0,11327.42,5,73
Pakistan,Sorghum,1994,6011,494.0,6183.0,26.36,3054402.0,13021.84,5,73
Pakistan,Sorghum,1994,6011,494.0,6183.0,24.78,3054402.0,12241.32,5,73
Pakistan,Sorghum,1994,6011,494.0,6183.0,26.13,3054402.0,12908.22,5,73
Pakistan,Sorghum,1994,6011,494.0,6183.0,18.78,3054402.0,9277.32,5,73
Pakistan,Sorghum,1994,6011,494.0,6183.0,22.93,3054402.0,11327.42,5,73
Pakistan,Sorghum,1995,6099,494.0,7681.0,24.58,3794414.0,12142.519999999999,5,73
Pakistan,Sorghum,1995,6099,494.0,7681.0,22.61,3794414.0,11169.34,5,73
Pakistan,Sorghum,1995,6099,494.0,7681.0,27.11,3794414.0,13392.34,5,73
Pakistan,Sorghum,1995,6099,494.0,7681.0,22.61,3794414.0,11169.34,5,73
Pakistan,Sorghum,1995,6099,494.0,7681.0,26.63,3794414.0,13155.22,5,73
Pakistan,Sorghum,1995,6099,494.0,7681.0,24.58,3794414.0,12142.519999999999,5,73
Pakistan,Sorghum,1995,6099,494.0,7681.0,26.09,3794414.0,12888.46,5,73
Pakistan,Sorghum,1995,6099,494.0,7681.0,18.68,3794414.0,9227.92,5,73
Pakistan,Sorghum,1995,6099,494.0,7681.0,22.61,3794414.0,11169.34,5,73
Pakistan,Sorghum,1996,5931,494.0,11955.0,24.43,5905770.0,12068.42,5,73
Pakistan,Sorghum,1996,5931,494.0,11955.0,22.61,5905770.0,11169.34,5,73
Pakistan,Sorghum,1996,5931,494.0,11955.0,27.17,5905770.0,13421.980000000001,5,73
Pakistan,Sorghum,1996,5931,494.0,11955.0,22.61,5905770.0,11169.34,5,73
Pakistan,Sorghum,1996,5931,494.0,11955.0,26.5,5905770.0,13091.0,5,73
Pakistan,Sorghum,1996,5931,494.0,11955.0,24.43,5905770.0,12068.42,5,73
Pakistan,Sorghum,1996,5931,494.0,11955.0,25.92,5905770.0,12804.480000000001,5,73
Pakistan,Sorghum,1996,5931,494.0,11955.0,18.72,5905770.0,9247.68,5,73
Pakistan,Sorghum,1996,5931,494.0,11955.0,22.61,5905770.0,11169.34,5,73
Pakistan,Sorghum,1997,5926,494.0,16936.0,23.76,8366384.0,11737.44,5,73
Pakistan,Sorghum,1997,5926,494.0,16936.0,22.14,8366384.0,10937.16,5,73
Pakistan,Sorghum,1997,5926,494.0,16936.0,26.82,8366384.0,13249.08,5,73
Pakistan,Sorghum,1997,5926,494.0,16936.0,22.14,8366384.0,10937.16,5,73
Pakistan,Sorghum,1997,5926,494.0,16936.0,26.29,8366384.0,12987.26,5,73
Pakistan,Sorghum,1997,5926,494.0,16936.0,23.76,8366384.0,11737.44,5,73
Pakistan,Sorghum,1997,5926,494.0,16936.0,25.16,8366384.0,12429.04,5,73
Pakistan,Sorghum,1997,5926,494.0,16936.0,18.62,8366384.0,9198.28,5,73
Pakistan,Sorghum,1997,5926,494.0,16936.0,22.14,8366384.0,10937.16,5,73
Pakistan,Sorghum,1998,5952,494.0,18406.0,24.91,9092564.0,12305.54,5,73
Pakistan,Sorghum,1998,5952,494.0,18406.0,23.11,9092564.0,11416.34,5,73
Pakistan,Sorghum,1998,5952,494.0,18406.0,27.89,9092564.0,13777.66,5,73
Pakistan,Sorghum,1998,5952,494.0,18406.0,23.11,9092564.0,11416.34,5,73
Pakistan,Sorghum,1998,5952,494.0,18406.0,27.36,9092564.0,13515.84,5,73
Pakistan,Sorghum,1998,5952,494.0,18406.0,24.91,9092564.0,12305.54,5,73
Pakistan,Sorghum,1998,5952,494.0,18406.0,26.41,9092564.0,13046.54,5,73
Pakistan,Sorghum,1998,5952,494.0,18406.0,19.15,9092564.0,9460.099999999999,5,73
Pakistan,Sorghum,1998,5952,494.0,18406.0,23.11,9092564.0,11416.34,5,73
Pakistan,Sorghum,1999,6167,494.0,20450.0,25.5,10102300.0,12597.0,5,73
Pakistan,Sorghum,1999,6167,494.0,20450.0,23.8,10102300.0,11757.2,5,73
Pakistan,Sorghum,1999,6167,494.0,20450.0,27.54,10102300.0,13604.76,5,73
Pakistan,Sorghum,1999,6167,494.0,20450.0,23.8,10102300.0,11757.2,5,73
Pakistan,Sorghum,1999,6167,494.0,20450.0,27.14,10102300.0,13407.16,5,73
Pakistan,Sorghum,1999,6167,494.0,20450.0,25.5,10102300.0,12597.0,5,73
Pakistan,Sorghum,1999,6167,494.0,20450.0,26.8,10102300.0,13239.2,5,73
Pakistan,Sorghum,1999,6167,494.0,20450.0,19.84,10102300.0,9800.96,5,73
Pakistan,Sorghum,1999,6167,494.0,20450.0,23.8,10102300.0,11757.2,5,73
Pakistan,Sorghum,2000,6179,494.0,27885.0,25.32,13775190.0,12508.08,5,73
Pakistan,Sorghum,2000,6179,494.0,27885.0,23.6,13775190.0,11658.400000000001,5,73
Pakistan,Sorghum,2000,6179,494.0,27885.0,27.73,13775190.0,13698.62,5,73
Pakistan,Sorghum,2000,6179,494.0,27885.0,23.6,13775190.0,11658.400000000001,5,73
Pakistan,Sorghum,2000,6179,494.0,27885.0,27.12,13775190.0,13397.28,5,73
Pakistan,Sorghum,2000,6179,494.0,27885.0,25.32,13775190.0,12508.08,5,73
Pakistan,Sorghum,2000,6179,494.0,27885.0,26.71,13775190.0,13194.74,5,73
Pakistan,Sorghum,2000,6179,494.0,27885.0,19.68,13775190.0,9721.92,5,73
Pakistan,Sorghum,2000,6179,494.0,27885.0,23.6,13775190.0,11658.400000000001,5,73
Pakistan,Sorghum,2001,6197,494.0,11871.0,25.18,5864274.0,12438.92,5,73
Pakistan,Sorghum,2001,6197,494.0,11871.0,23.62,5864274.0,11668.28,5,73
Pakistan,Sorghum,2001,6197,494.0,11871.0,27.7,5864274.0,13683.8,5,73
Pakistan,Sorghum,2001,6197,494.0,11871.0,23.62,5864274.0,11668.28,5,73
Pakistan,Sorghum,2001,6197,494.0,11871.0,27.28,5864274.0,13476.32,5,73
Pakistan,Sorghum,2001,6197,494.0,11871.0,25.18,5864274.0,12438.92,5,73
Pakistan,Sorghum,2001,6197,494.0,11871.0,26.5,5864274.0,13091.0,5,73
Pakistan,Sorghum,2001,6197,494.0,11871.0,19.79,5864274.0,9776.26,5,73
Pakistan,Sorghum,2001,6197,494.0,11871.0,23.62,5864274.0,11668.28,5,73
Pakistan,Sorghum,2002,5989,494.0,10881.83,25.61,5375624.02,12651.34,5,73
Pakistan,Sorghum,2002,5989,494.0,10881.83,23.83,5375624.02,11772.019999999999,5,73
Pakistan,Sorghum,2002,5989,494.0,10881.83,27.88,5375624.02,13772.72,5,73
Pakistan,Sorghum,2002,5989,494.0,10881.83,23.83,5375624.02,11772.019999999999,5,73
Pakistan,Sorghum,2002,5989,494.0,10881.83,27.2,5375624.02,13436.8,5,73
Pakistan,Sorghum,2002,5989,494.0,10881.83,25.61,5375624.02,12651.34,5,73
Pakistan,Sorghum,2002,5989,494.0,10881.83,27.0,5375624.02,13338.0,5,73
Pakistan,Sorghum,2002,5989,494.0,10881.83,19.7,5375624.02,9731.8,5,73
Pakistan,Sorghum,2002,5989,494.0,10881.83,23.83,5375624.02,11772.019999999999,5,73
Pakistan,Sorghum,2004,6062,494.0,8903.48,25.55,4398319.12,12621.7,5,73
Pakistan,Sorghum,2004,6062,494.0,8903.48,23.78,4398319.12,11747.32,5,73
Pakistan,Sorghum,2004,6062,494.0,8903.48,27.94,4398319.12,13802.36,5,73
Pakistan,Sorghum,2004,6062,494.0,8903.48,23.78,4398319.12,11747.32,5,73
Pakistan,Sorghum,2004,6062,494.0,8903.48,27.5,4398319.12,13585.0,5,73
Pakistan,Sorghum,2004,6062,494.0,8903.48,25.55,4398319.12,12621.7,5,73
Pakistan,Sorghum,2004,6062,494.0,8903.48,26.96,4398319.12,13318.24,5,73
Pakistan,Sorghum,2004,6062,494.0,8903.48,19.93,4398319.12,9845.42,5,73
Pakistan,Sorghum,2004,6062,494.0,8903.48,23.78,4398319.12,11747.32,5,73
Pakistan,Sorghum,2005,5998,494.0,7914.31,24.66,3909669.14,12182.04,5,73
Pakistan,Sorghum,2005,5998,494.0,7914.31,22.8,3909669.14,11263.2,5,73
Pakistan,Sorghum,2005,5998,494.0,7914.31,27.21,3909669.14,13441.74,5,73
Pakistan,Sorghum,2005,5998,494.0,7914.31,22.8,3909669.14,11263.2,5,73
Pakistan,Sorghum,2005,5998,494.0,7914.31,26.8,3909669.14,13239.2,5,73
Pakistan,Sorghum,2005,5998,494.0,7914.31,24.66,3909669.14,12182.04,5,73
Pakistan,Sorghum,2005,5998,494.0,7914.31,26.04,3909669.14,12863.76,5,73
Pakistan,Sorghum,2005,5998,494.0,7914.31,18.75,3909669.14,9262.5,5,73
Pakistan,Sorghum,2005,5998,494.0,7914.31,22.8,3909669.14,11263.2,5,73
Pakistan,Sorghum,2006,6156,494.0,6925.13,25.17,3421014.22,12433.980000000001,5,73
Pakistan,Sorghum,2006,6156,494.0,6925.13,23.28,3421014.22,11500.32,5,73
Pakistan,Sorghum,2006,6156,494.0,6925.13,27.29,3421014.22,13481.26,5,73
Pakistan,Sorghum,2006,6156,494.0,6925.13,23.28,3421014.22,11500.32,5,73
Pakistan,Sorghum,2006,6156,494.0,6925.13,26.73,3421014.22,13204.62,5,73
Pakistan,Sorghum,2006,6156,494.0,6925.13,25.17,3421014.22,12433.980000000001,5,73
Pakistan,Sorghum,2006,6156,494.0,6925.13,26.46,3421014.22,13071.24,5,73
Pakistan,Sorghum,2006,6156,494.0,6925.13,19.53,3421014.22,9647.82,5,73
Pakistan,Sorghum,2006,6156,494.0,6925.13,23.28,3421014.22,11500.32,5,73
Pakistan,Sorghum,2007,6045,494.0,5935.96,25.16,2932364.24,12429.04,5,73
Pakistan,Sorghum,2007,6045,494.0,5935.96,23.33,2932364.24,11525.019999999999,5,73
Pakistan,Sorghum,2007,6045,494.0,5935.96,27.69,2932364.24,13678.86,5,73
Pakistan,Sorghum,2007,6045,494.0,5935.96,23.33,2932364.24,11525.019999999999,5,73
Pakistan,Sorghum,2007,6045,494.0,5935.96,27.21,2932364.24,13441.74,5,73
Pakistan,Sorghum,2007,6045,494.0,5935.96,25.16,2932364.24,12429.04,5,73
Pakistan,Sorghum,2007,6045,494.0,5935.96,26.53,2932364.24,13105.82,5,73
Pakistan,Sorghum,2007,6045,494.0,5935.96,19.5,2932364.24,9633.0,5,73
